"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","sig","nhood_annotation"
0.0341936807348245,10.9858608059697,0.149834254354607,0.69869395247279,0.94527303557791,28,0.945258146056631,FALSE,"CD8 Tem"
0.112994526566176,10.9329084514921,1.93230116606712,0.949875968112272,0.998155886516222,29,0.997808704959348,FALSE,"CD8 Tem"
0.165026945077848,10.9690751619254,4.62038072487264,0.0315946642544403,0.293893566894804,30,0.298433357099361,FALSE,"CD8 Tem"
0.140750657469982,10.8112044004458,3.02067038188045,0.1252903398223,0.497896485959987,31,0.502179044578922,FALSE,"CD8 Tem"
-0.0660020053477728,10.8223997540815,0.994639100773299,0.42031586741321,0.786732015719059,32,0.787387859258064,FALSE,"CD8 Tem"
0.284147019340992,10.8415911787308,15.5602118650428,7.99288132559262e-05,0.0240783488969809,33,0.0249574404194535,TRUE,"CD8 Tem"
0.125774418924886,10.8581453259361,4.21280224615315,0.0401204844477772,0.326015490999727,34,0.330710949711143,FALSE,"CD8 Tem"
0.0318496137681589,10.803813528391,0.178580605162982,0.672596061178009,0.934198289144937,35,0.933615819388617,FALSE,"CD8 Tem"
0.16090250958021,10.975182134921,3.82872239550715,0.0503818325123034,0.349618321997851,36,0.354332694587655,FALSE,"CD8 Tem"
0.117063899175035,10.8869531443897,2.56474039879018,0.109271074143153,0.470675371477467,37,0.4755897798121,FALSE,"CD8 Tem"
0.13602046164832,10.848108542662,3.54687092258135,0.490298286731139,0.836221977112771,38,0.83681508152298,FALSE,"CD8 Tem"
-0.0111255771195272,10.7961334342816,0.208135809679758,0.769859530430388,0.970648162533933,39,0.969932820526043,FALSE,"CD8 Tem"
0.181636708788888,10.9845761759878,4.79235964015448,0.0285866627684001,0.281687645203027,40,0.28685922816346,FALSE,"CD8 Tem"
0.0904803928560478,10.9123131375014,0.648102432868025,0.420792279076969,0.786962523926399,41,0.787615972231394,FALSE,"CD8 Tem"
0.196202635893864,10.9120704487566,8.22483067585417,0.0715622509436488,0.396233368022513,42,0.40103065408849,FALSE,"CD8 Tem"
